"year","month","tis99.land","tia30.land","tia10.land","til30.land","til10.land","tis99.ocean","tia30.ocean","tia10.ocean","til30.ocean","til10.ocean","ts","time"
2014,3,1.36385,0.727079,-0.0219083,-0.388394,0.470005,1.48346,1.23881,0.86164,0.269169,0.963104,2014.21,"2014-3-15 00:00:00"
2014,4,1.82482,1.43616,0.68844,0.293586,0.601586,1.66684,1.7299,1.43708,0.857572,1.56926,2014.29,"2014-4-15 00:00:00"
2014,5,2.23231,1.80602,1.14312,1.08766,0.46834,1.7793,1.94428,1.64552,1.15834,1.55571,2014.38,"2014-5-15 00:00:00"
2014,6,1.46887,0.585795,-0.730832,-1.10391,-1.6334,1.89594,2.10682,1.94865,1.40205,1.96939,2014.46,"2014-6-15 00:00:00"
2014,7,0.98502,-0.0631301,-1.75322,-1.58296,-3.0636,1.88602,1.89573,1.77201,1.03279,1.80406,2014.54,"2014-7-15 00:00:00"
2014,8,2.0067,1.29279,0.701313,0.0813769,-0.0483127,2.05544,2.106,1.92855,1.46382,2.02308,2014.62,"2014-8-15 00:00:00"
2014,9,2.08238,1.30537,0.934953,-0.126329,0.281197,2.08903,2.33333,2.16444,1.91255,2.44301,2014.71,"2014-9-15 00:00:00"
2014,10,1.62826,0.985432,-0.095489,-0.643528,-0.172767,1.9257,1.96514,1.79661,1.23622,1.92797,2014.79,"2014-10-15 00:00:00"
2014,11,1.0142,0.13863,-1.56873,-2.03245,-1.7763,1.84058,1.79433,1.42992,1.03064,1.40096,2014.88,"2014-11-15 00:00:00"
2014,12,1.67764,1.43568,0.969034,0.557601,1.51317,1.82572,1.78952,1.25029,1.04603,1.19693,2014.96,"2014-12-15 00:00:00"
2015,1,1.61212,1.31202,0.769869,0.67228,0.901368,1.80567,1.91045,1.44935,1.24105,1.58458,2015.04,"2015-1-15 00:00:00"
2015,2,1.82244,1.44381,1.65399,1.05309,2.27289,1.747,1.73113,1.34744,1.01532,1.28978,2015.12,"2015-2-15 00:00:00"
2015,3,1.91106,1.58717,1.26423,0.780292,1.76175,1.82734,2.05739,1.61542,1.38143,1.61894,2015.21,"2015-3-15 00:00:00"
2015,4,1.33724,0.522038,-0.336696,-0.99448,-0.621887,1.96808,2.37426,1.79932,1.8105,1.80243,2015.29,"2015-4-15 00:00:00"
2015,5,1.83332,1.15598,0.347133,-0.160424,-0.425706,2.10792,2.53195,1.95976,2.12022,2.14941,2015.38,"2015-5-15 00:00:00"
2015,6,1.99114,1.30285,1.04957,0.161153,1.04903,2.14903,2.49762,1.94658,2.08594,2.0041,2015.46,"2015-6-15 00:00:00"
2015,7,1.58574,0.62255,-0.176483,-0.583833,0.240464,2.2063,2.41431,2.02322,1.97187,2.23698,2015.54,"2015-7-15 00:00:00"
2015,8,1.86208,1.02885,0.252969,-0.369854,-0.205156,2.27872,2.37775,1.84831,1.87606,1.87983,2015.62,"2015-8-15 00:00:00"
2015,9,2.0216,1.16632,0.816369,-0.413204,0.322129,2.47897,2.76322,2.10737,2.58707,2.34471,2015.71,"2015-9-15 00:00:00"
2015,10,2.48222,2.02144,2.2679,1.27495,2.83983,2.67345,3.03914,2.28829,2.92244,2.62713,2015.79,"2015-10-15 00:00:00"
2015,11,2.02481,1.23521,0.859524,-0.0868306,1.13183,2.6734,3.06409,2.19258,2.88973,2.40332,2015.88,"2015-11-15 00:00:00"
2015,12,2.70941,2.87658,2.10772,2.57127,2.53457,2.66712,3.02336,2.04833,2.85325,2.13487,2015.96,"2015-12-15 00:00:00"
2016,1,1.78521,1.51984,0.870521,0.928871,0.749311,2.78527,3.37451,2.25872,3.29516,2.53026,2016.04,"2016-1-15 00:00:00"
2016,2,2.79921,2.61725,2.20645,2.46582,2.60671,2.52706,3.07376,2.14643,2.86959,2.33792,2016.12,"2016-2-15 00:00:00"
2016,3,2.90124,2.75967,2.18369,2.53141,2.45679,2.51509,3.25314,2.15575,3.12733,2.34435,2016.21,"2016-3-15 00:00:00"
2016,4,2.68621,2.53255,1.97136,2.21829,2.06587,2.33627,2.92778,1.90174,2.69469,1.93663,2016.29,"2016-4-15 00:00:00"
2016,5,2.19431,1.5416,0.880796,0.516224,0.200579,2.2065,2.50792,1.6365,2.06555,1.36427,2016.38,"2016-5-15 00:00:00"
2016,6,1.64965,0.728768,-0.0358722,-0.712228,-0.815127,2.24394,2.42915,1.62774,2.00916,1.30315,2016.46,"2016-6-15 00:00:00"
2016,7,1.94172,1.03939,0.592019,0.0746081,1.20477,2.30238,2.35415,1.67161,1.89205,1.39948,2016.54,"2016-7-15 00:00:00"
2016,8,2.95703,2.21704,2.00281,1.66485,2.27348,2.24682,2.10021,1.37292,1.42739,0.666258,2016.62,"2016-8-15 00:00:00"
2016,9,2.22419,1.35973,1.27123,-0.0690539,0.459827,2.18651,1.94762,1.16684,1.1941,0.162515,2016.71,"2016-9-15 00:00:00"
2016,10,1.50107,0.60843,-0.534182,-1.22955,-1.48198,2.19761,1.87884,1.09649,1.15738,0.0951821,2016.79,"2016-10-15 00:00:00"
2016,11,1.75211,0.859292,0.115448,-0.669619,-0.0375426,1.87528,1.35817,0.639781,0.41752,-0.719038,2016.88,"2016-11-15 00:00:00"
2016,12,1.75134,1.19774,0.647421,0.365455,-0.0421574,1.93089,1.46437,0.698477,0.57988,-0.390431,2016.96,"2016-12-15 00:00:00"
2017,1,1.8223,1.46853,1.21575,0.783786,1.24993,2.15553,1.89423,1.01667,1.25758,0.165704,2017.04,"2017-1-15 00:00:00"
2017,2,2.13154,1.50582,1.09737,1.068,0.522961,2.2434,2.16111,1.27865,1.63079,0.606906,2017.12,"2017-2-15 00:00:00"
2017,3,2.28889,1.72303,0.976229,0.887416,0.545318,2.17122,2.14068,1.18127,1.60073,0.288646,2017.21,"2017-3-15 00:00:00"
2017,4,1.97109,1.2951,0.578967,0.13959,0.176138,2.16891,2.20969,1.22634,1.68155,0.171925,2017.29,"2017-4-15 00:00:00"
2017,5,2.36531,1.63885,1.17006,0.635183,0.826723,2.04219,1.89235,1.01987,1.16398,-0.529455,2017.38,"2017-5-15 00:00:00"
2017,6,1.56931,0.553151,-0.285552,-0.826515,-1.25747,2.02249,1.74353,0.887685,0.846146,-0.428166,2017.46,"2017-6-15 00:00:00"
2017,7,2.16421,1.25667,1.00652,0.430079,1.52153,2.17427,1.86559,1.10741,1.11084,-0.238921,2017.54,"2017-7-15 00:00:00"
2017,8,2.21329,1.22336,0.573789,-0.116976,-0.629392,2.21493,1.83926,1.10221,1.09317,-0.489555,2017.62,"2017-8-15 00:00:00"
2017,9,1.90005,0.886072,0.0519812,-0.839269,-1.43889,2.05653,1.55816,0.730189,0.550891,-1.19473,2017.71,"2017-9-15 00:00:00"
2017,10,1.99165,1.25311,0.723686,-0.0383924,0.233182,2.06165,1.50056,0.686713,0.521423,-0.991433,2017.79,"2017-10-15 00:00:00"
2017,11,1.75211,0.803158,0.0682119,-0.669317,0.0706512,1.94469,1.40996,0.616194,0.475457,-0.98915,2017.88,"2017-11-15 00:00:00"
2017,12,2.09035,1.64536,0.992204,1.01134,0.0363917,1.7556,1.07016,0.256741,-0.0463755,-1.19439,2017.96,"2017-12-15 00:00:00"
2018,1,1.34011,0.561055,0.0771726,-0.402391,-2.16353,1.70071,0.994546,0.164925,-0.129288,-1.39239,2018.04,"2018-1-15 00:00:00"
2018,2,1.32787,0.310748,0,-0.416023,-1.27049,1.67609,0.954963,0.146913,-0.164416,-1.62279,2018.12,"2018-2-15 00:00:00"
2018,3,1.74168,0.824998,0.181023,-0.340392,-0.949467,1.72417,1.08522,0.223947,-0.0529099,-1.44257,2018.21,"2018-3-15 00:00:00"
2018,4,1.95484,1.18338,0.425576,-0.00158373,-0.269699,1.86767,1.40104,0.476516,0.34712,-1.47618,2018.29,"2018-4-15 00:00:00"
2018,5,2.13731,1.2438,0.539518,-0.105017,-0.7039,1.91075,1.46609,0.567214,0.362578,-1.45488,2018.38,"2018-5-15 00:00:00"
2018,6,1.93087,1.08333,0.89403,-0.054823,0.252121,1.80104,1.16803,0.195853,-0.262613,-1.43231,2018.46,"2018-6-15 00:00:00"
2018,7,2.45345,1.51392,1.36204,0.714666,1.55022,1.82197,1.06036,0.0887745,-0.556951,-1.79826,2018.54,"2018-7-15 00:00:00"
2018,8,1.94472,0.830838,-0.131019,-0.740492,-1.66631,1.86406,1.07845,0.110927,-0.576796,-1.864,2018.62,"2018-8-15 00:00:00"
2018,9,1.90005,0.837232,-0.187425,-0.991578,-1.51331,2.02404,1.38932,0.517893,0.0542138,-1.27963,2018.71,"2018-9-15 00:00:00"
2018,10,2.26419,1.52886,1.20573,0.498917,0.783788,2.29957,1.76432,0.94606,0.874683,-0.328269,2018.79,"2018-10-15 00:00:00"
2018,11,1.27086,0.162944,-0.947925,-1.50014,-0.974828,2.25699,1.84614,1.02516,1.01077,-0.0313051,2018.88,"2018-11-15 00:00:00"
2018,12,1.72186,0.973614,0.340606,-0.0169138,-1.30939,2.21136,1.77734,0.927606,0.926167,0.123492,2018.96,"2018-12-15 00:00:00"
2019,1,1.74812,1.232,0.939889,0.397752,-0.13513,2.15553,1.7018,0.784229,0.822011,-0.163716,2019.04,"2019-1-15 00:00:00"
2019,2,1.51333,0.53383,0.186761,-0.0916282,-0.76862,2.17248,1.81958,0.930352,1.00085,-0.0639744,2019.12,"2019-2-15 00:00:00"
2019,3,2.27586,1.51502,0.846836,0.630645,-0.17665,2.17122,1.89945,0.92834,1.10318,-0.0519273,2019.21,"2019-3-15 00:00:00"
2019,4,2.24739,1.53662,0.831676,0.504917,0.322105,2.13544,1.83814,0.894221,0.988075,-0.376419,2019.29,"2019-4-15 00:00:00"
2019,5,1.89032,0.864404,-0.136692,-0.95261,-1.20232,2.00933,1.57203,0.690922,0.484983,-0.781727,2019.38,"2019-5-15 00:00:00"
2019,6,2.09157,1.34009,1.36857,0.138803,1.12627,2.2123,1.90335,1.12105,1.07974,0.32446,2019.46,"2019-6-15 00:00:00"
2019,7,2.40895,1.35259,1.06413,0.430086,0.850859,2.36643,1.98182,1.27775,1.27469,0.548261,2019.54,"2019-7-15 00:00:00"
2019,8,2.25461,1.14629,0.457106,-0.269557,-0.2516,2.31062,1.77648,1.07081,0.864041,0.0259064,2019.62,"2019-8-15 00:00:00"
2019,9,2.44703,1.4137,1.80819,0.085017,1.91126,2.15402,1.50876,0.674944,0.29293,-0.852469,2019.71,"2019-9-15 00:00:00"
2019,10,2.26419,1.41882,1.0649,0.185329,0.187138,2.26559,1.57107,0.738194,0.497101,-0.84698,2019.79,"2019-10-15 00:00:00"
2019,11,1.9446,0.958722,0.551751,-0.263926,0.890313,2.29169,1.74076,0.923518,0.875101,-0.285067,2019.88,"2019-11-15 00:00:00"
2019,12,2.50306,2.00606,1.23047,1.42041,0.296025,2.24642,1.68211,0.895443,0.816698,-0.085006,2019.96,"2019-12-15 00:00:00"
2020,1,2.41577,2.17521,1.79888,1.70526,1.71948,2.40043,1.93117,1.04126,1.23202,0.176533,2020.04,"2020-1-15 00:00:00"
2020,2,2.60138,1.94119,1.29445,1.56446,0.814231,2.38523,2.00398,1.15473,1.39512,0.372848,2020.12,"2020-2-15 00:00:00"
2020,3,2.341,1.53431,0.828734,0.648234,-0.273849,2.37754,2.07527,1.13808,1.50459,0.290238,2020.21,"2020-3-15 00:00:00"
2020,4,2.40991,1.64219,0.975824,0.732073,0.45251,2.43668,2.19073,1.27841,1.72556,0.464027,2020.29,"2020-4-15 00:00:00"
2020,5,2.5173,1.58241,1.15572,0.506769,0.703,2.27222,1.93762,1.15927,1.26159,0.10324,2020.38,"2020-5-15 00:00:00"
2020,6,2.31253,1.60262,1.71858,0.689728,1.69114,2.11739,1.56136,0.720596,0.467475,-0.803272,2020.46,"2020-6-15 00:00:00"
2020,7,2.45345,1.30884,0.958904,0.34792,0.444906,2.23832,1.58454,0.78474,0.484714,-0.890179,2020.54,"2020-7-15 00:00:00"
2020,8,2.19263,0.999055,0.20817,-0.542641,-0.348972,2.24682,1.52478,0.743714,0.303847,-0.900736,2020.62,"2020-8-15 00:00:00"
2020,9,2.81168,1.73853,2.12668,0.680503,2.06129,2.08903,1.29062,0.382684,-0.23182,-1.23981,2020.71,"2020-9-15 00:00:00"
2020,10,1.93714,0.89948,0.059242,-0.819846,-0.872796,1.95969,0.987402,0.00733039,-0.643393,-1.91444,2020.79,"2020-10-15 00:00:00"
2020,11,2.69855,1.76412,1.88806,1.02622,2.27639,1.80588,0.824005,-0.177209,-0.760634,-2.05212,2020.88,"2020-11-15 00:00:00"
2020,12,1.69238,0.733711,-0.116042,-0.55231,-1.66466,1.61537,0.536279,-0.409224,-1.07452,-2.1128,2020.96,"2020-12-15 00:00:00"
2021,1,1.42666,0.449104,-0.316987,-0.656292,-2.34344,1.52578,0.395976,-0.519415,-1.32542,-2.20607,2021.04,"2021-1-15 00:00:00"
2021,2,0.895119,-0.450399,-0.765843,-1.21713,-2.03366,1.53426,0.385141,-0.574657,-1.33423,-2.39017,2021.12,"2021-2-15 00:00:00"
2021,3,1.84591,0.767004,-0.0787307,-0.922173,-1.73731,1.58662,0.473958,-0.482768,-1.27942,-2.37408,2021.21,"2021-3-15 00:00:00"
2021,4,1.51602,0.270502,-0.661846,-1.75803,-1.68558,1.63337,0.553024,-0.576543,-1.36826,-2.71655,2021.29,"2021-4-15 00:00:00"
2021,5,1.90932,0.725642,-0.550981,-1.20764,-1.64461,1.74644,0.785272,-0.440656,-1.09291,-2.50492,2021.38,"2021-5-15 00:00:00"
2021,6,2.33262,1.5174,1.39126,0.573094,0.963579,1.83267,0.909119,-0.179098,-0.879976,-1.92941,2021.46,"2021-6-15 00:00:00"
2021,7,2.78718,1.58326,1.41618,0.732382,1.35028,2.04616,1.13782,0.122931,-0.612125,-1.87336,2021.54,"2021-7-15 00:00:00"
2021,8,2.29593,1.0571,0.503533,-0.434176,-0.0275021,1.99165,0.994578,-0.172504,-0.976021,-2.10444,2021.62,"2021-8-15 00:00:00"
2021,9,2.52806,1.29416,1.07414,-0.223412,-0.0678951,2.02404,1.09655,-0.0248367,-0.733407,-1.56843,2021.71,"2021-9-15 00:00:00"
2021,10,2.44589,1.49047,1.24427,0.270129,0.767922,1.99368,0.97824,-0.1725,-0.737184,-1.58016,2021.79,"2021-10-15 00:00:00"
2021,11,2.1371,1.00913,0.62023,-0.339456,-0.0978213,2.04879,1.17036,0.188241,-0.216828,-0.982638,2021.88,"2021-11-15 00:00:00"
2021,12,1.97243,1.08129,0.265773,-0.0863123,-0.683149,1.82572,0.847153,-0.216249,-0.594977,-1.1983,2021.96,"2021-12-15 00:00:00"
2022,1,1.62448,0.7531,-0.096229,-0.262844,-1.32962,2.01558,1.15805,0.199402,-0.110428,-0.691127,2022.04,"2022-1-15 00:00:00"
2022,2,1.50097,0.367962,-0.168409,-0.239655,-0.726104,1.92429,1.04301,0.0675695,-0.274616,-0.891189,2022.12,"2022-2-15 00:00:00"
2022,3,1.96317,0.880292,-0.0364071,-0.658064,-1.11076,1.86172,0.954975,-0.114602,-0.47272,-1.18981,2022.21,"2022-3-15 00:00:00"
2022,4,1.92233,0.833723,0.0990292,-0.8032,-0.553682,1.80072,0.828866,-0.425812,-0.891979,-1.56754,2022.29,"2022-4-15 00:00:00"
2022,5,2.02332,0.822225,-0.0988399,-0.954627,-0.528191,1.81216,0.863252,-0.494384,-0.972566,-1.59764,2022.38,"2022-5-15 00:00:00"
2022,6,2.57366,1.83133,1.62424,0.891524,1.35943,1.92758,1.03314,-0.108707,-0.674036,-1.18378,2022.46,"2022-6-15 00:00:00"
2022,7,2.80943,1.61836,1.16727,0.536468,-0.501519,1.95008,0.899851,-0.447989,-1.17492,-1.75078,2022.54,"2022-7-15 00:00:00"
2022,8,2.60582,1.4215,1.09784,0.0695111,0.454612,2.11924,1.16957,0.0925331,-0.666212,-0.941568,2022.62,"2022-8-15 00:00:00"
2022,9,2.24444,0.961478,0.0554463,-1.48361,-1.35055,2.08903,1.15385,0.0455674,-0.665474,-0.638205,2022.71,"2022-9-15 00:00:00"
2022,10,2.39138,1.36814,0.906226,-0.100495,0.0616977,1.99368,0.928512,-0.334888,-0.833545,-0.932249,2022.79,"2022-10-15 00:00:00"
2022,11,1.12649,-0.319845,-1.26113,-2.17538,-1.90748,2.01409,1.05823,-0.0682092,-0.470361,-0.686164,2022.88,"2022-11-15 00:00:00"
2022,12,1.26493,-0.02583,-1.39878,-1.56905,-2.29631,2.03607,1.15213,0.222284,-0.128275,-0.0445431,2022.96,"2022-12-15 00:00:00"
2023,1,1.42666,0.376992,-0.744478,-0.793546,-1.26664,1.94561,0.971874,-0.110838,-0.424909,-0.579443,2023.04,"2023-1-15 00:00:00"
2023,2,1.79771,0.732693,0.165227,0.187875,0.016992,2.06611,1.22376,0.258996,-0.00872922,-0.225501,2023.12,"2023-2-15 00:00:00"
2023,3,2.47129,1.50862,0.832162,0.413961,0.340664,2.30877,1.70246,0.865852,0.760739,0.494357,2023.21,"2023-3-15 00:00:00"
2023,4,1.75981,0.52663,-0.504893,-1.17643,-1.17864,2.60404,2.169,1.64242,1.60837,1.48818,2023.29,"2023-4-15 00:00:00"
2023,5,1.87132,0.562978,-0.977111,-1.30766,-1.51321,2.56797,2.1631,2.04343,1.65869,2.02021,2023.38,"2023-5-15 00:00:00"
2023,6,2.59375,1.87055,1.3433,0.869063,0.698721,2.68684,2.28677,2.28284,1.90895,2.22455,2023.46,"2023-6-15 00:00:00"
